ID_T,ID_C_T,RANK_T,PRIZE_T,LATITUDE_T,LONGITUDE_T,TYPE_T_1,TYPE_T_2,TYPE_T_3,TYPE_T_4,TYPE_T_5,TYPE_T_6
401,2,2,2406.941653260699,39.3,3.0,0,1,0,0,0,0
402,2,2,2406.941653260699,48.08,11.34,0,1,0,0,0,0
403,2,3,2406.941653260699,41.54,12.29,0,1,0,0,0,0
404,2,3,2406.941653260699,53.33,9.59,0,1,0,0,0,0
405,2,2,2406.941653260699,48.12,15.37,0,1,0,0,0,0
406,2,4,2406.941653260699,48.52,2.2,0,1,0,0,0,0
407,5,2,2406.941653260699,51.59,9.33,0,0,0,0,1,0
408,5,2,2406.941653260699,51.3,-0.1,0,0,0,0,1,0
409,5,2,2406.941653260699,51.42,5.19,0,0,0,0,1,0
410,5,2,2406.941653260699,52.58,-1.1,0,0,0,0,1,0
411,5,4,2406.941653260699,51.3,-0.1,0,0,0,0,1,0
412,2,2,2406.941653260699,56.26,12.51,0,1,0,0,0,0
413,2,2,2406.941653260699,46.28,7.17,0,1,0,0,0,0
414,5,2,2406.941653260699,41.29,-71.19,0,0,0,0,1,0
415,2,2,2406.941653260699,45.25,13.32,0,1,0,0,0,0
416,2,2,2406.941653260699,52.09,5.23,0,1,0,0,0,0
417,2,2,2406.941653260699,48.46,9.11,0,1,0,0,0,0
418,2,2,2406.941653260699,47.27,12.23,0,1,0,0,0,0
419,2,2,2406.941653260699,54.28,18.34,0,1,0,0,0,0
420,1,2,2406.941653260699,34.03,-118.15,1,0,0,0,0,0
421,1,1,2406.941653260699,-23.32,-46.38,1,0,0,0,0,0
422,3,1,2406.941653260699,49.08,9.13,0,0,1,0,0,0
423,1,1,2406.941653260699,20.46,-156.2,1,0,0,0,0,0
424,4,1,2406.941653260699,48.24,-4.29,0,0,0,1,0,0
425,3,1,2406.941653260699,32.47,-96.48,0,0,1,0,0,0
426,4,1,2406.941653260699,53.52,10.4,0,0,0,1,0,0
427,4,1,2406.941653260699,44.5,20.3,0,0,0,1,0,0
428,3,1,2406.941653260699,37.05,-94.31,0,0,1,0,0,0
429,4,1,2406.941653260699,52.25,10.47,0,0,0,1,0,0
430,4,1,2406.941653260699,51.06,17.0,0,0,0,1,0,0
431,4,1,2406.941653260699,45.32,4.16,0,0,0,1,0,0
432,4,1,2406.941653260699,53.45,-0.2,0,0,0,1,0,0
433,4,1,2406.941653260699,49.39,-1.39,0,0,0,1,0,0
434,4,1,2406.941653260699,53.33,9.59,0,0,0,1,0,0
435,1,1,2406.941653260699,10.46,106.43,1,0,0,0,0,0
436,1,1,2406.941653260699,35.0,135.45,1,0,0,0,0,0
437,4,1,2406.941653260699,52.07,11.38,0,0,0,1,0,0
438,1,1,2406.941653260699,-33.26,151.21,1,0,0,0,0,0
439,1,1,2406.941653260699,25.56,-80.1,1,0,0,0,0,0
440,1,1,2406.941653260699,34.4,135.3,1,0,0,0,0,0
441,1,1,2406.941653260699,-2.13,-80.58,1,0,0,0,0,0
442,1,1,2406.941653260699,-37.47,175.17,1,0,0,0,0,0
443,2,1,2406.941653260699,40.55,9.31,0,1,0,0,0,0
444,2,1,2406.941653260699,41.19,16.17,0,1,0,0,0,0
445,2,1,2406.941653260699,22.09,-100.59,0,1,0,0,0,0
446,1,1,2406.941653260699,21.07,-101.4,1,0,0,0,0,0
447,2,1,2406.941653260699,36.48,10.11,0,1,0,0,0,0
448,1,1,2406.941653260699,34.09,-118.38,1,0,0,0,0,0
449,2,1,2406.941653260699,43.49,7.46,0,1,0,0,0,0
450,2,1,2406.941653260699,32.17,-64.46,0,1,0,0,0,0
451,2,1,2406.941653260699,40.51,14.17,0,1,0,0,0,0
452,2,1,2406.941653260699,41.54,12.29,0,1,0,0,0,0
453,2,1,2406.941653260699,33.31,-86.48,0,1,0,0,0,0
454,2,1,2406.941653260699,55.57,-3.13,0,1,0,0,0,0
455,2,1,2406.941653260699,46.03,14.31,0,1,0,0,0,0
456,1,1,2406.941653260699,40.23,71.46,1,0,0,0,0,0
457,2,1,2406.941653260699,50.05,14.26,0,1,0,0,0,0
458,2,1,2406.941653260699,35.56,-77.47,0,1,0,0,0,0
459,2,1,2406.941653260699,39.28,-0.22,0,1,0,0,0,0
460,2,1,2406.941653260699,45.48,15.58,0,1,0,0,0,0
461,2,1,2406.941653260699,47.3,19.05,0,1,0,0,0,0
462,2,1,2406.941653260699,45.03,7.4,0,1,0,0,0,0
463,2,1,2406.941653260699,49.39,8.47,0,1,0,0,0,0
464,2,1,2406.941653260699,49.29,17.07,0,1,0,0,0,0
465,5,1,2406.941653260699,51.24,-0.18,0,0,0,0,1,0
466,1,1,2406.941653260699,30.26,-84.17,1,0,0,0,0,0
467,2,1,2406.941653260699,45.34,8.03,0,1,0,0,0,0
468,2,1,2406.941653260699,49.4,12.08,0,1,0,0,0,0
469,2,1,2406.941653260699,52.16,10.31,0,1,0,0,0,0
470,2,1,2406.941653260699,46.01,8.58,0,1,0,0,0,0
471,1,1,2406.941653260699,42.3,1.31,1,0,0,0,0,0
472,2,1,2406.941653260699,50.59,10.19,0,1,0,0,0,0
473,2,1,2406.941653260699,44.33,10.47,0,1,0,0,0,0
474,2,1,2406.941653260699,45.09,10.48,0,1,0,0,0,0
475,2,1,2406.941653260699,44.01,1.21,0,1,0,0,0,0
476,2,1,2406.941653260699,48.24,10.0,0,1,0,0,0,0
477,5,1,2406.941653260699,51.27,-2.35,0,0,0,0,1,0
478,1,1,2406.941653260699,45.24,-72.44,1,0,0,0,0,0
479,2,1,2406.941653260699,47.33,10.01,0,1,0,0,0,0
480,2,1,2406.941653260699,52.06,4.17,0,1,0,0,0,0
481,1,1,2406.941653260699,36.59,-121.54,1,0,0,0,0,0
482,5,1,2406.941653260699,53.3,-2.15,0,0,0,0,1,0
483,1,1,2406.941653260699,53.31,49.26,1,0,0,0,0,0
484,2,1,2406.941653260699,47.27,18.58,0,1,0,0,0,0
485,1,1,2406.941653260699,-22.44,-45.35,1,0,0,0,0,0
486,2,1,2406.941653260699,52.14,5.11,0,1,0,0,0,0
487,2,1,2406.941653260699,61.3,23.45,0,1,0,0,0,0
488,1,3,2406.941653260699,43.39,-79.23,1,0,0,0,0,0
489,1,1,2406.941653260699,-19.49,-43.57,1,0,0,0,0,0
490,1,1,2406.941653260699,38.03,-84.3,1,0,0,0,0,0
491,2,1,2406.941653260699,59.55,30.15,0,1,0,0,0,0
492,2,1,2406.941653260699,43.55,12.28,0,1,0,0,0,0
493,1,1,2406.941653260699,40.57,-4.07,1,0,0,0,0,0
494,6,1,2406.941653260699,53.03,-3.0,0,0,0,0,0,1
495,1,1,2406.941653260699,34.1,-118.33,1,0,0,0,0,0
496,1,3,2406.941653260699,39.1,-84.27,1,0,0,0,0,0
497,1,1,2406.941653260699,37.53,-4.46,1,0,0,0,0,0
498,1,1,2406.941653260699,42.06,-75.55,1,0,0,0,0,0
499,1,1,2406.941653260699,-29.22,-50.52,1,0,0,0,0,0
500,2,1,2406.941653260699,41.17,16.26,0,1,0,0,0,0
501,1,2,2406.941653260699,39.46,-86.09,1,0,0,0,0,0
502,1,2,2406.941653260699,38.54,-77.02,1,0,0,0,0,0
503,1,1,2406.941653260699,40.51,-73.54,1,0,0,0,0,0
504,2,1,2406.941653260699,47.05,15.27,0,1,0,0,0,0
505,2,1,2406.941653260699,46.12,6.09,0,1,0,0,0,0
506,2,1,2406.941653260699,45.21,10.08,0,1,0,0,0,0
507,1,2,2406.941653260699,40.5,-73.0,1,0,0,0,0,0
508,2,5,2406.941653260699,-21.1,-47.48,0,1,0,0,0,0
509,3,5,2406.941653260699,44.26,26.06,0,0,1,0,0,0
510,5,5,2406.941653260699,-33.52,151.13,0,0,0,0,1,0
511,2,5,2406.941653260699,49.42,14.01,0,1,0,0,0,0
512,2,5,2406.941653260699,41.54,12.29,0,1,0,0,0,0
513,2,5,2406.941653260699,39.3,3.0,0,1,0,0,0,0
514,1,5,2406.941653260699,-29.55,30.56,1,0,0,0,0,0
515,3,5,2406.941653260699,65.34,22.1,0,0,1,0,0,0
516,1,5,2406.941653260699,33.37,-117.56,1,0,0,0,0,0
517,5,5,2406.941653260699,-34.55,138.35,0,0,0,0,1,0
518,4,5,2406.941653260699,43.54,12.55,0,0,0,1,0,0
519,4,5,2406.941653260699,56.52,14.49,0,0,0,1,0,0
520,1,5,2406.941653260699,38.54,-77.02,1,0,0,0,0,0
521,4,5,2406.941653260699,58.36,16.11,0,0,0,1,0,0
522,4,5,2406.941653260699,57.43,11.58,0,0,0,1,0,0
523,3,5,2406.941653260699,-17.5,31.03,0,0,1,0,0,0
524,2,5,2406.941653260699,-27.35,48.32,0,1,0,0,0,0
525,5,5,2406.941653260699,28.36,77.12,0,0,0,0,1,0
526,2,5,2406.941653260699,51.03,3.43,0,1,0,0,0,0
527,4,5,2406.941653260699,51.28,7.01,0,0,0,1,0,0
528,4,5,2406.941653260699,55.45,37.35,0,0,0,1,0,0
529,4,5,2406.941653260699,45.31,-73.34,0,0,0,1,0,0
530,4,5,2406.941653260699,46.1,8.48,0,0,0,1,0,0
531,3,5,2406.941653260699,39.55,116.25,0,0,1,0,0,0
532,3,5,2406.941653260699,45.31,-73.34,0,0,1,0,0,0
533,2,5,2406.941653260699,-33.27,-70.4,0,1,0,0,0,0
534,4,5,2406.941653260699,45.33,18.41,0,0,0,1,0,0
535,4,5,2406.941653260699,57.03,9.56,0,0,0,1,0,0
536,2,5,2406.941653260699,14.35,121.0,0,1,0,0,0,0
537,4,5,2406.941653260699,37.33,126.58,0,0,0,1,0,0
538,3,5,2406.941653260699,-17.5,31.03,0,0,1,0,0,0
539,2,5,2406.941653260699,-33.27,-70.4,0,1,0,0,0,0
540,2,5,2406.941653260699,47.05,15.27,0,1,0,0,0,0
541,2,5,2406.941653260699,50.5,4.2,0,1,0,0,0,0
542,3,5,2406.941653260699,45.31,-73.34,0,0,1,0,0,0
543,4,5,2406.941653260699,39.55,116.25,0,0,0,1,0,0
544,4,5,2406.941653260699,51.3,-0.1,0,0,0,1,0,0
545,2,5,2406.941653260699,-6.1,106.48,0,1,0,0,0,0
546,2,5,2406.941653260699,48.09,17.07,0,1,0,0,0,0
547,2,5,2406.941653260699,-34.36,-58.27,0,1,0,0,0,0
548,1,5,2406.941653260699,25.05,-77.21,1,0,0,0,0,0
549,2,5,2406.941653260699,50.26,30.31,0,1,0,0,0,0
550,2,5,2406.941653260699,41.2,69.18,0,1,0,0,0,0
551,2,5,2406.941653260699,-34.36,-58.27,0,1,0,0,0,0
552,2,5,2406.941653260699,47.3,19.05,0,1,0,0,0,0
553,1,5,2406.941653260699,41.2,69.18,1,0,0,0,0,0
554,2,5,2406.941653260699,-34.36,-58.27,0,1,0,0,0,0
555,1,5,2406.941653260699,25.05,-77.21,1,0,0,0,0,0
556,3,5,2406.941653260699,44.39,-63.36,0,0,1,0,0,0
557,3,5,2406.941653260699,41.2,69.18,0,0,1,0,0,0
558,1,5,2406.941653260699,60.1,24.58,1,0,0,0,0,0
559,4,5,2406.941653260699,50.26,30.31,0,0,0,1,0,0
560,4,5,2406.941653260699,43.03,141.21,0,0,0,1,0,0
561,3,5,2406.941653260699,33.53,35.3,0,0,1,0,0,0
562,5,5,2406.941653260699,-34.12,142.09,0,0,0,0,1,0
563,2,5,2406.941653260699,50.5,4.2,0,1,0,0,0,0
564,2,5,2406.941653260699,-30.01,-51.13,0,1,0,0,0,0
565,4,5,2406.941653260699,47.23,8.32,0,0,0,1,0,0
566,4,5,2406.941653260699,53.04,8.49,0,0,0,1,0,0
567,2,5,2406.941653260699,44.25,8.57,0,1,0,0,0,0
568,2,5,2406.941653260699,48.09,17.07,0,1,0,0,0,0
569,1,5,2406.941653260699,33.48,-84.1,1,0,0,0,0,0
570,2,5,2406.941653260699,-34.36,-58.27,0,1,0,0,0,0
571,1,5,2406.941653260699,32.09,34.5,1,0,0,0,0,0
572,2,5,2406.941653260699,-2.1,-79.5,0,1,0,0,0,0
573,4,5,2406.941653260699,60.1,24.58,0,0,0,1,0,0
574,4,5,2406.941653260699,52.26,-3.06,0,0,0,1,0,0
575,2,5,2406.941653260699,31.54,131.26,0,1,0,0,0,0
576,2,5,2406.941653260699,37.33,126.58,0,1,0,0,0,0
577,3,5,2406.941653260699,44.26,26.06,0,0,1,0,0,0
578,1,5,2406.941653260699,39.46,-86.09,1,0,0,0,0,0
579,2,5,2406.941653260699,43.22,-8.23,0,1,0,0,0,0
580,1,5,2406.941653260699,53.33,9.59,1,0,0,0,0,0
581,2,5,2406.941653260699,43.53,11.06,0,1,0,0,0,0
582,2,5,2406.941653260699,20.4,-103.2,0,1,0,0,0,0
583,4,5,2406.941653260699,-33.27,-70.4,0,0,0,1,0,0
584,1,5,2406.941653260699,37.33,126.58,1,0,0,0,0,0
585,3,5,2406.941653260699,33.53,35.3,0,0,1,0,0,0
586,2,5,2406.941653260699,-34.36,-58.27,0,1,0,0,0,0
587,3,5,2406.941653260699,-19.16,146.48,0,0,1,0,0,0
588,2,5,2406.941653260699,-27.35,-48.32,0,1,0,0,0,0
589,2,5,2406.941653260699,50.05,14.26,0,1,0,0,0,0
590,4,5,2406.941653260699,51.27,5.29,0,0,0,1,0,0
591,1,5,2406.941653260699,32.09,34.5,1,0,0,0,0,0
592,1,5,2406.941653260699,52.58,-1.1,1,0,0,0,0,0
593,1,5,2406.941653260699,34.4,135.3,1,0,0,0,0,0
594,4,5,2406.941653260699,59.2,18.03,0,0,0,1,0,0
595,3,5,2406.941653260699,43.02,-87.54,0,0,1,0,0,0
596,2,5,2406.941653260699,46.37,14.08,0,1,0,0,0,0
597,1,5,2406.941653260699,34.17,115.39,1,0,0,0,0,0
598,2,5,2406.941653260699,3.27,-76.31,0,1,0,0,0,0
599,2,5,2406.941653260699,59.55,10.45,0,1,0,0,0,0
600,2,5,2406.941653260699,45.28,9.12,0,1,0,0,0,0
601,1,5,2406.941653260699,39.55,116.25,1,0,0,0,0,0
602,1,5,2406.941653260699,25.05,-77.21,1,0,0,0,0,0
603,4,5,2406.941653260699,50.26,30.31,0,0,0,1,0,0
604,2,5,2406.941653260699,3.27,-76.31,0,1,0,0,0,0
605,2,5,2406.941653260699,-2.13,-80.58,0,1,0,0,0,0
606,3,5,2406.941653260699,33.53,35.3,0,0,1,0,0,0
607,3,5,2406.941653260699,41.2,69.18,0,0,1,0,0,0
608,3,5,2406.941653260699,38.12,128.36,0,0,1,0,0,0
609,3,5,2406.941653260699,-17.5,31.03,0,0,1,0,0,0
610,2,5,2406.941653260699,51.03,3.43,0,1,0,0,0,0
611,2,5,2406.941653260699,38.14,-6.01,0,1,0,0,0,0
612,2,5,2406.941653260699,43.5,4.21,0,1,0,0,0,0
613,3,5,2406.941653260699,52.3,-1.5,0,0,1,0,0,0
614,4,5,2406.941653260699,50.07,8.4,0,0,0,1,0,0
615,4,5,2406.941653260699,46.59,6.56,0,0,0,1,0,0
616,4,5,2406.941653260699,58.16,12.18,0,0,0,1,0,0
617,1,5,2406.941653260699,-2.1,-79.5,1,0,0,0,0,0
618,2,5,2406.941653260699,48.1,14.02,0,1,0,0,0,0
619,1,5,2406.941653260699,-33.55,18.22,1,0,0,0,0,0
620,2,5,2406.941653260699,4.36,-74.05,0,1,0,0,0,0
621,2,5,2406.941653260699,44.26,26.06,0,1,0,0,0,0
622,4,5,2406.941653260699,60.1,24.58,0,0,0,1,0,0
623,4,5,2406.941653260699,37.45,140.28,0,0,0,1,0,0
624,3,5,2406.941653260699,-43.32,172.38,0,0,1,0,0,0
625,5,5,2406.941653260699,22.32,88.22,0,0,0,0,1,0
626,3,5,2406.941653260699,33.53,35.3,0,0,1,0,0,0
627,1,5,2406.941653260699,42.2,-71.07,1,0,0,0,0,0
628,2,5,2406.941653260699,55.45,37.35,0,1,0,0,0,0
629,2,5,2406.941653260699,50.5,4.2,0,1,0,0,0,0
630,4,5,2406.941653260699,43.18,-0.22,0,0,0,1,0,0
631,1,5,2406.941653260699,10.3,-66.56,1,0,0,0,0,0
632,1,5,2406.941653260699,25.05,-77.21,1,0,0,0,0,0
633,2,5,2406.941653260699,46.37,14.08,0,1,0,0,0,0
634,3,5,2406.941653260699,-17.5,31.03,0,0,1,0,0,0
635,3,5,2406.941653260699,41.2,69.18,0,0,1,0,0,0
636,2,5,2406.941653260699,-2.1,-79.5,0,1,0,0,0,0
637,3,5,2406.941653260699,-37.47,175.17,0,0,1,0,0,0
638,2,5,2406.941653260699,40.43,8.34,0,1,0,0,0,0
639,3,5,2406.941653260699,52.3,-1.5,0,0,1,0,0,0
640,2,5,2406.941653260699,44.26,26.06,0,1,0,0,0,0
641,5,5,2406.941653260699,-27.28,153.02,0,0,0,0,1,0
642,4,5,2406.941653260699,43.18,-0.22,0,0,0,1,0,0
643,1,5,2406.941653260699,10.3,-66.56,1,0,0,0,0,0
644,1,5,2406.941653260699,39.55,116.25,1,0,0,0,0,0
645,2,5,2406.941653260699,50.26,30.31,0,1,0,0,0,0
646,4,5,2406.941653260699,45.48,15.58,0,0,0,1,0,0
647,2,5,2406.941653260699,43.42,7.15,0,1,0,0,0,0
648,1,5,2406.941653260699,25.04,102.41,1,0,0,0,0,0
649,4,5,2406.941653260699,46.12,6.09,0,0,0,1,0,0
650,3,5,2406.941653260699,48.09,17.07,0,0,1,0,0,0
651,4,5,2406.941653260699,55.45,37.35,0,0,0,1,0,0
652,2,5,2406.941653260699,-27.35,-48.32,0,1,0,0,0,0
653,2,5,2406.941653260699,49.5,18.17,0,1,0,0,0,0
654,2,5,2406.941653260699,37.59,-1.07,0,1,0,0,0,0
655,4,5,2406.941653260699,51.19,12.2,0,0,0,1,0,0
656,3,5,2406.941653260699,-17.5,31.03,0,0,1,0,0,0
657,2,5,2406.941653260699,-12.03,-77.03,0,1,0,0,0,0
658,2,5,2406.941653260699,-33.02,-71.34,0,1,0,0,0,0
659,2,5,2406.941653260699,4.36,-74.05,0,1,0,0,0,0
660,5,5,2406.941653260699,26.51,80.55,0,0,0,0,1,0
661,4,5,2406.941653260699,35.3,133.01,0,0,0,1,0,0
662,1,5,2406.941653260699,-44.24,171.15,1,0,0,0,0,0
663,4,5,2406.941653260699,50.26,30.31,0,0,0,1,0,0
664,2,5,2406.941653260699,-12.03,-77.03,0,1,0,0,0,0
665,5,5,2406.941653260699,-34.55,138.35,0,0,0,0,1,0
666,2,5,2406.941653260699,-22.54,-43.12,0,1,0,0,0,0
667,3,5,2406.941653260699,34.03,-118.15,0,0,1,0,0,0
668,2,5,2406.941653260699,36.43,-4.25,0,1,0,0,0,0
669,3,5,2406.941653260699,-33.27,-70.4,0,0,1,0,0,0
670,4,5,2406.941653260699,53.54,27.34,0,0,0,1,0,0
671,3,5,2406.941653260699,60.1,24.58,0,0,1,0,0,0
672,4,5,2406.941653260699,44.26,26.06,0,0,0,1,0,0
673,5,5,2406.941653260699,28.36,77.12,0,0,0,0,1,0
674,2,5,2406.941653260699,33.39,-7.35,0,1,0,0,0,0
675,3,5,2406.941653260699,41.2,69.18,0,0,1,0,0,0
676,3,5,2406.941653260699,25.01,107.2,0,0,1,0,0,0
677,4,5,2406.941653260699,35.27,139.39,0,0,0,1,0,0
678,5,5,2406.941653260699,51.25,-0.12,0,0,0,0,1,0
679,2,5,2406.941653260699,41.2,69.18,0,1,0,0,0,0
680,3,5,2406.941653260699,-17.5,31.03,0,0,1,0,0,0
681,5,5,2406.941653260699,-27.28,153.02,0,0,0,0,1,0
682,4,5,2406.941653260699,48.05,-1.41,0,0,0,1,0,0
683,2,5,2406.941653260699,41.54,12.29,0,1,0,0,0,0
684,4,5,2406.941653260699,47.25,9.22,0,0,0,1,0,0
685,2,5,2406.941653260699,56.26,12.51,0,1,0,0,0,0
686,2,5,2406.941653260699,43.28,-3.48,0,1,0,0,0,0
687,1,5,2406.941653260699,43.39,-79.23,1,0,0,0,0,0
688,1,5,2406.941653260699,25.05,-77.21,1,0,0,0,0,0
689,2,5,2406.941653260699,4.36,-74.05,0,1,0,0,0,0
690,3,5,2406.941653260699,33.53,35.3,0,0,1,0,0,0
691,4,5,2406.941653260699,60.1,24.58,0,0,0,1,0,0
692,2,5,2406.941653260699,41.14,-8.37,0,1,0,0,0,0
693,2,5,2406.941653260699,41.23,2.11,0,1,0,0,0,0
694,5,5,2406.941653260699,-31.57,115.51,0,0,0,0,1,0
695,2,5,2406.941653260699,51.03,3.43,0,1,0,0,0,0
696,2,5,2406.941653260699,-22.54,-43.12,0,1,0,0,0,0
697,4,5,2406.941653260699,56.03,12.42,0,0,0,1,0,0
698,4,5,2406.941653260699,51.27,5.29,0,0,0,1,0,0
699,4,5,2406.941653260699,52.16,10.31,0,0,0,1,0,0
700,3,5,2406.941653260699,48.09,17.07,0,0,1,0,0,0
701,3,5,2406.941653260699,47.33,7.35,0,0,1,0,0,0
702,2,5,2406.941653260699,-32.53,-68.49,0,1,0,0,0,0
703,1,5,2406.941653260699,25.05,-77.21,1,0,0,0,0,0
704,3,5,2406.941653260699,39.31,116.41,0,0,1,0,0,0
705,4,5,2406.941653260699,60.1,24.58,0,0,0,1,0,0
706,1,5,2406.941653260699,-6.1,106.48,1,0,0,0,0,0
707,3,5,2406.941653260699,35.42,139.46,0,0,1,0,0,0
708,4,5,2406.941653260699,37.33,126.58,0,0,0,1,0,0
709,2,5,2406.941653260699,41.14,-8.37,0,1,0,0,0,0
710,2,5,2406.941653260699,-27.35,-48.32,0,1,0,0,0,0
711,4,5,2406.941653260699,46.59,6.56,0,0,0,1,0,0
712,4,5,2406.941653260699,51.42,5.19,0,0,0,1,0,0
713,3,5,2406.941653260699,55.36,13.0,0,0,1,0,0,0
714,2,5,2406.941653260699,-31.24,-64.11,0,1,0,0,0,0
715,4,5,2406.941653260699,44.52,13.5,0,0,0,1,0,0
716,1,5,2406.941653260699,25.05,-77.21,1,0,0,0,0,0
717,4,5,2406.941653260699,53.54,27.34,0,0,0,1,0,0
718,4,5,2406.941653260699,60.1,24.58,0,0,0,1,0,0
719,4,5,2406.941653260699,52.3,-1.5,0,0,0,1,0,0
720,3,5,2406.941653260699,35.42,139.46,0,0,1,0,0,0
721,4,5,2406.941653260699,-46.24,168.21,0,0,0,1,0,0
722,1,5,2406.941653260699,13.5,100.29,1,0,0,0,0,0
723,1,5,2406.941653260699,37.33,126.58,1,0,0,0,0,0
724,2,5,2406.941653260699,-31.24,-64.11,0,1,0,0,0,0
725,4,5,2406.941653260699,50.38,5.34,0,0,0,1,0,0
726,4,5,2406.941653260699,49.0,21.15,0,0,0,1,0,0
727,2,5,2406.941653260699,41.54,12.29,0,1,0,0,0,0
728,4,5,2406.941653260699,49.29,17.07,0,0,0,1,0,0
729,2,5,2406.941653260699,-2.1,-79.5,0,1,0,0,0,0
730,2,5,2406.941653260699,38.59,-1.51,0,1,0,0,0,0
731,1,5,2406.941653260699,-33.52,151.13,1,0,0,0,0,0
732,4,5,2406.941653260699,51.55,4.29,0,0,0,1,0,0
733,3,5,2406.941653260699,48.1,14.02,0,0,1,0,0,0
734,1,5,2406.941653260699,-6.1,106.48,1,0,0,0,0,0
735,4,5,2406.941653260699,16.05,-93.23,0,0,0,1,0,0
736,3,5,2406.941653260699,-17.5,31.03,0,0,1,0,0,0
737,3,5,2406.941653260699,36.06,-80.15,0,0,1,0,0,0
738,5,5,2406.941653260699,-37.49,144.58,0,0,0,0,1,0
739,2,5,2406.941653260699,-34.36,-58.27,0,1,0,0,0,0
740,3,5,2406.941653260699,49.5,18.17,0,0,1,0,0,0
741,4,5,2406.941653260699,45.48,15.58,0,0,0,1,0,0
742,2,5,2406.941653260699,41.38,-0.53,0,1,0,0,0,0
743,2,5,2406.941653260699,49.08,6.1,0,1,0,0,0,0
744,3,5,2406.941653260699,52.3,-1.5,0,0,1,0,0,0
745,2,5,2406.941653260699,55.45,37.35,0,1,0,0,0,0
746,3,5,2406.941653260699,35.28,-97.31,0,0,1,0,0,0
747,2,5,2406.941653260699,47.08,10.16,0,1,0,0,0,0
748,1,5,2406.941653260699,25.05,-77.21,1,0,0,0,0,0
749,4,5,2406.941653260699,45.21,-72.31,0,0,0,1,0,0
750,4,5,2406.941653260699,-46.24,168.21,0,0,0,1,0,0
751,3,5,2406.941653260699,33.53,35.3,0,0,1,0,0,0
752,4,5,2406.941653260699,35.58,126.41,0,0,0,1,0,0
753,3,5,2406.941653260699,-17.5,31.03,0,0,1,0,0,0
754,1,5,2406.941653260699,13.5,100.29,1,0,0,0,0,0
755,2,5,2406.941653260699,-34.36,-58.27,0,1,0,0,0,0
756,4,5,2406.941653260699,43.18,-0.22,0,0,0,1,0,0
757,5,5,2406.941653260699,29.46,-95.22,0,0,0,0,1,0
758,2,5,2406.941653260699,55.45,37.35,0,1,0,0,0,0
759,4,5,2406.941653260699,44.11,28.39,0,0,0,1,0,0
760,4,5,2406.941653260699,50.38,5.34,0,0,0,1,0,0
761,3,5,2406.941653260699,-17.5,31.03,0,0,1,0,0,0
762,2,5,2406.941653260699,38.06,15.39,0,1,0,0,0,0
763,1,5,2406.941653260699,-7.15,112.45,1,0,0,0,0,0
764,3,5,2406.941653260699,41.2,69.18,0,0,1,0,0,0
765,4,5,2406.941653260699,51.03,-114.05,0,0,0,1,0,0
766,1,5,2406.941653260699,10.04,-69.19,1,0,0,0,0,0
767,1,5,2406.941653260699,-41.18,174.47,1,0,0,0,0,0
768,1,5,2406.941653260699,13.45,100.31,1,0,0,0,0,0
769,1,4,2406.941653260699,40.43,-74.0,1,0,0,0,0,0
770,2,1,2406.941653260699,40.38,17.56,0,1,0,0,0,0
771,2,1,2406.941653260699,48.28,8.25,0,1,0,0,0,0
772,2,1,2406.941653260699,49.59,9.09,0,1,0,0,0,0
773,2,1,2406.941653260699,45.39,25.37,0,1,0,0,0,0
774,2,1,2406.941653260699,50.26,30.31,0,1,0,0,0,0
775,2,2,2406.941653260699,44.26,26.06,0,1,0,0,0,0
776,1,2,2406.941653260699,-12.58,-38.3,1,0,0,0,0,0
777,1,2,2406.941653260699,41.2,69.18,1,0,0,0,0,0
778,4,1,2406.941653260699,49.08,9.13,0,0,0,1,0,0
779,1,1,2406.941653260699,20.46,-156.2,1,0,0,0,0,0
780,1,1,2406.941653260699,35.13,-101.5,1,0,0,0,0,0
781,4,1,2406.941653260699,53.33,9.59,0,0,0,1,0,0
782,4,1,2406.941653260699,52.25,10.47,0,0,0,1,0,0
783,5,1,2406.941653260699,22.32,88.22,0,0,0,0,1,0
784,4,1,2406.941653260699,53.45,-0.2,0,0,0,1,0,0
785,3,1,2406.941653260699,53.52,10.4,0,0,1,0,0,0
786,3,1,2406.941653260699,51.06,17.0,0,0,1,0,0,0
787,1,1,2406.941653260699,23.02,72.37,1,0,0,0,0,0
788,1,1,2406.941653260699,10.46,106.43,1,0,0,0,0,0
789,4,1,2406.941653260699,49.39,-1.39,0,0,0,1,0,0
790,1,1,2406.941653260699,18.58,72.5,1,0,0,0,0,0
791,1,1,2406.941653260699,1.16,103.51,1,0,0,0,0,0
792,4,1,2406.941653260699,47.15,6.02,0,0,0,1,0,0
793,3,1,2406.941653260699,35.0,135.45,0,0,1,0,0,0
794,2,1,2406.941653260699,38.43,-9.08,0,1,0,0,0,0
795,4,1,2406.941653260699,52.07,11.38,0,0,0,1,0,0
796,2,1,2406.941653260699,-2.13,-80.58,0,1,0,0,0,0
797,1,1,2406.941653260699,-37.47,175.17,1,0,0,0,0,0
798,2,1,2406.941653260699,41.19,16.17,0,1,0,0,0,0
799,2,1,2406.941653260699,39.13,9.07,0,1,0,0,0,0
800,2,1,2406.941653260699,22.09,-100.59,0,1,0,0,0,0
801,2,1,2406.941653260699,32.17,-64.46,0,1,0,0,0,0
802,2,1,2406.941653260699,41.14,-8.37,0,1,0,0,0,0
